指数代码,指数名称,发布时间,涨跌幅,收盘点位,今年以来涨跌幅,PE-TTM(当前值),PE-TTM(分位点%),PE-TTM(最小值),PE-TTM(20%分位点值),PE-TTM(50%分位点值),PE-TTM(80%分位点值),PE-TTM(最大正值),PB(当前值),PB(分位点%),PB(最小值),PB(20%分位点值),PB(50%分位点值),PB(80%分位点值),PB(最大正值),PS-TTM(当前值),PS-TTM(分位点%),PS-TTM(最小值),PS-TTM(20%分位点值),PS-TTM(50%分位点值),PS-TTM(80%分位点值),PS-TTM(最大正值),净资产收益率(ROE)(2025Q3),净资产收益率(ROE)(2024Q4),净资产收益率(ROE)(2024Q3),股息率,关注度
="930992",沪港深红利低波,2017-06-28,,,=0.0316,=8.3988,=0.9914,=4.0130,=5.1218,=5.8313,=7.5425,=8.5012,=0.7928,=1,=0.4277,=0.5362,=0.5886,=0.7060,=0.7928,=1.2234,=0.8764,=0.4496,=0.5983,=0.8144,=1.1716,=1.3912,,=0.0942,,=0.0483,=24
="000992",全指金融,2011-08-02,=-0.0018,=5537.6600,=-0.0752,=8.4920,=0.5820,=5.9310,=7.1022,=8.2453,=9.0288,=11.6339,=0.8016,=0.3042,=0.6188,=0.7234,=0.9380,=1.1626,=1.5107,=2.1584,=0.8607,=1.1568,=1.4432,=1.8065,=2.0663,=2.6668,=0.0720,=0.0851,=0.0697,=0.0360,=2698
="000151",上国红利,2012-07-20,=0.0127,=1614.8400,=0.0571,=8.5666,=0.9617,=4.5075,=5.3657,=6.9172,=7.6325,=10.0345,=0.7805,=0.5478,=0.5268,=0.6189,=0.7557,=0.9661,=1.3272,=1.0846,=0.4901,=0.6026,=0.8953,=1.0958,=1.3107,=1.6854,=0.0766,=0.0931,=0.0685,=0.0429,=204
="000029",180价值,2009-01-09,=0.0023,=4261.7800,=-0.0430,=8.5772,=0.8314,=5.6894,=6.9075,=7.8865,=8.4988,=10.8138,=0.8410,=0.3664,=0.6666,=0.8069,=0.8640,=1.0653,=1.4433,=1.1121,=0.9015,=0.6198,=0.7825,=0.9448,=1.0658,=1.4032,=0.0720,=0.0955,=0.0779,=0.0395,=554
="H30269",红利低波,2013-12-19,=0.0054,=11465.9564,=0.0201,=8.5857,=0.7943,=4.5638,=5.5488,=6.8311,=9.4786,=14.4342,=0.8801,=0.6150,=0.5386,=0.6570,=0.8017,=1.3872,=1.9670,=1.6585,=1,=0.6111,=0.8850,=1.0977,=1.4134,=1.6585,=0.0718,=0.0970,=0.0686,=0.0422,=3999
="H50040",上红低波,2014-03-21,=0.0078,=11360.7022,=0.0303,=8.6166,=0.7972,=4.6938,=5.9512,=7.0441,=9.6645,=14.3118,=0.8713,=0.5923,=0.5647,=0.6911,=0.8375,=1.3609,=1.8756,=1.6758,=1,=0.6380,=0.8684,=1.2018,=1.3956,=1.6758,=0.0737,=0.0983,=0.0721,=0.0415,=345
="931446",东证红利低波,2020-04-21,=0.0058,=3469.6256,=0.0078,=8.6398,=0.8363,=5.1478,=6.1603,=7.0869,=8.5363,=11.0216,=0.8319,=0.7248,=0.5884,=0.6942,=0.7619,=0.8752,=1.2481,=1.5652,=0.9859,=0.5909,=0.7519,=0.8818,=1.3084,=1.5979,=0.0725,=0.0941,=0.0749,=0.0414,=789
="000922",中证红利,2008-05-26,=0.0088,=5752.8395,=0.0452,=8.7534,=0.8397,=5.1762,=6.0245,=7.6568,=8.6033,=11.2156,=0.8658,=0.5148,=0.5911,=0.7110,=0.8573,=1.1086,=1.4999,=1.3044,=0.9192,=0.6332,=0.7726,=1.0442,=1.2187,=1.7101,=0.0673,=0.0937,=0.0683,=0.0414,=19872
="931130",红利成长低波,2018-12-04,,,=0.0168,=8.7954,=0.8103,=4.4465,=5.5691,=7.7515,=8.7339,=11.5512,=0.8822,=0.4281,=0.5279,=0.6232,=0.9026,=1.0339,=1.5803,=1.9496,=0.8159,=0.3109,=0.8122,=1.3159,=1.9158,=2.5957,=0.0647,=0.0980,=0.0458,=0.0417,=139
="HSSCHYS",恒生港股通红利优选指数,2023-06-01,=0.0194,=5230.1700,=0.1261,=8.8509,=0.9930,=4.2457,=4.7081,=5.7432,=7.5809,=8.9197,=0.8098,=0.9972,=0.4429,=0.4976,=0.5770,=0.7319,=0.8114,=1.1187,=0.9887,=0.6036,=0.6714,=0.8701,=1.0029,=1.1417,,=0.0936,,=0.0509,=82
="000821",300红利,2012-07-20,=0.0084,=6798.1623,=0.0189,=8.9066,=0.9163,=4.9998,=6.1944,=7.5608,=8.4076,=10.9286,=0.8809,=0.5124,=0.5725,=0.7140,=0.8750,=1.0796,=1.4919,=1.4449,=0.9600,=0.6098,=0.7993,=1.0625,=1.3112,=1.6963,=0.0719,=0.0964,=0.0719,=0.0421,=984
="000015",红利指数,2005-01-04,=0.0131,=3261.2100,=0.0736,=8.9394,=0.9769,=4.6646,=5.5108,=7.0876,=7.9946,=10.4439,=0.8669,=0.6146,=0.5525,=0.6398,=0.7661,=1.0179,=1.3875,=1.5164,=0.9744,=0.7277,=0.8913,=1.1285,=1.3245,=1.6890,=0.0627,=0.0940,=0.0675,=0.0401,=14118
="931479",证券保险,2020-05-06,=-0.0073,=921.2749,=-0.1331,=9.1201,=0.0083,=8.7385,=11.9776,=13.5470,=15.5543,=21.1012,=1.2647,=0.2567,=1.0296,=1.2296,=1.3837,=1.5757,=2.2844,=1.6620,=0.6699,=1.0318,=1.2698,=1.4480,=1.7926,=2.2879,=0.1244,=0.1142,=0.0972,=0.0290,=21
="000824",国企红利,2012-07-20,=0.0101,=2219.6769,=0.0465,=9.1403,=0.9716,=4.8847,=5.9406,=7.3386,=8.3568,=10.7823,=0.8912,=0.6080,=0.5610,=0.6880,=0.8278,=1.0592,=1.4469,=1.3397,=0.9114,=0.5370,=0.7016,=0.9865,=1.2384,=1.6834,=0.0686,=0.0944,=0.0718,=0.0412,=936
="000063",上证周期,2010-02-03,=0.0026,=3858.1900,=-0.0491,=9.1605,=0.7218,=5.4761,=7.1362,=8.5642,=9.4385,=12.4946,=0.9528,=0.4654,=0.6668,=0.8368,=0.9646,=1.1068,=1.4831,=1.6297,=0.9757,=0.8113,=1.0636,=1.2494,=1.4294,=1.7571,=0.0797,=0.1019,=0.0808,=0.0362,=206
="931644",800红利,2024-03-15,,,=0.0362,=9.1698,=0.9112,=6.4729,=7.2983,=8.1882,=9.0505,=9.4757,=0.9050,=0.7673,=0.7001,=0.7676,=0.8574,=0.9087,=0.9431,=1.3431,=0.9961,=0.8423,=0.9210,=1.1113,=1.2794,=1.3504,=0.0715,=0.0955,=0.0722,=0.0423,=29
="930955",红利低波100,2017-05-26,=0.0076,=11967.9974,=0.0150,=9.2263,=0.8634,=5.0805,=6.0602,=7.3947,=8.5546,=11.5013,=0.9264,=0.6931,=0.5792,=0.6655,=0.8243,=0.9921,=1.3722,=1.3976,=0.8380,=0.5888,=0.7762,=0.9868,=1.3147,=1.7525,=0.0751,=0.0936,=0.0714,=0.0437,=2014
="399373",大盘价值,2010-01-04,=0.0036,=8272.3000,=-0.0352,=9.2492,=0.8392,=5.4746,=6.8623,=8.3403,=9.1118,=11.9914,=0.9452,=0.4864,=0.6410,=0.8033,=0.9488,=1.1408,=1.5001,=1.1777,=0.8817,=0.5920,=0.7817,=0.9284,=1.1384,=1.4541,=0.0763,=0.0969,=0.0766,=0.0413,=325
="000919",300价值,2008-01-21,=0.0026,=5188.2832,=-0.0245,=9.2936,=0.8153,=5.9577,=7.3283,=8.4437,=9.2364,=12.2376,=0.9361,=0.4749,=0.6917,=0.8497,=0.9432,=1.1480,=1.5388,=1.1382,=0.8796,=0.6314,=0.7861,=0.9060,=1.1036,=1.3421,=0.0752,=0.0968,=0.0773,=0.0390,=4308
="930740",300红利LV,2018-12-04,=0.0069,=7284.1772,=0.0161,=9.3464,=0.9614,=5.4153,=6.8221,=7.5007,=8.5908,=9.6903,=0.9472,=0.8013,=0.6159,=0.7702,=0.8556,=0.9468,=1.0604,=1.4181,=0.7666,=0.6725,=0.8550,=1.0755,=1.5124,=1.9253,=0.0682,=0.0943,=0.0707,=0.0413,=603
="H30035",300非银,2012-12-21,=-0.0070,=9630.3658,=-0.1365,=9.3841,=0.0049,=9.0295,=13.0547,=15.1688,=19.3628,=26.3489,=1.2901,=0.1591,=1.0544,=1.3218,=1.6379,=2.0481,=2.4387,=1.7011,=0.4835,=1.0410,=1.4185,=1.7221,=1.9729,=2.3917,=0.1221,=0.1128,=0.0964,=0.0282,=1184
="HSCCI",恒生香港中资企业指数,1997-06-16,=0.0087,=4374.4800,=0.0894,=9.4375,=0.6148,=4.8859,=6.8728,=8.8773,=12.0537,=16.1208,=0.8932,=0.5534,=0.5567,=0.7305,=0.8673,=1.1767,=1.3660,=1.0096,=0.5445,=0.5555,=0.7802,=0.9883,=1.3608,=1.5178,,=0.0950,,=0.0533,=32
="000825",央企红利,2012-07-20,=0.0070,=3597.6334,=0.0418,=9.5797,=0.9918,=4.7369,=6.0940,=7.3075,=8.3384,=10.5687,=0.9271,=0.6698,=0.5507,=0.6915,=0.8600,=0.9983,=1.3929,=1.2671,=0.8941,=0.6009,=0.8548,=1.0574,=1.2129,=1.7357,=0.0695,=0.0951,=0.0705,=0.0402,=314
="931848",800红利低波,2024-05-21,=0.0085,=3283.2520,=0.0372,=9.6593,=0.9742,=7.4155,=8.1723,=9.0350,=9.4751,=9.7854,=0.9726,=0.8129,=0.7315,=0.8585,=0.9185,=0.9712,=1.0024,=1.4006,=0.9011,=1.1714,=1.2306,=1.3437,=1.3811,=1.5428,=0.0727,=0.0933,=0.0737,=0.0408,=137
="931069",中金300,2018-02-14,=0.0020,=4944.2765,=-0.0120,=9.7983,=0.6389,=5.9518,=7.5085,=9.2746,=10.5081,=13.6164,=0.9993,=0.3611,=0.7377,=0.9203,=1.0984,=1.3585,=1.8328,=1.4213,=0.8854,=0.6656,=0.8617,=1.1124,=1.3216,=1.7542,=0.0767,=0.1056,=0.0771,=0.0386,=89
="399966",800证保,2012-12-21,=-0.0080,=5770.6600,=-0.1274,=9.8378,=0.0049,=9.4219,=13.7118,=15.9950,=19.7375,=27.1945,=1.2944,=0.1616,=1.0619,=1.3251,=1.6220,=2.0408,=2.4366,=1.8326,=0.5561,=1.1634,=1.5249,=1.7799,=2.0457,=2.5211,=0.1176,=0.1076,=0.0911,=0.0271,=169
="H30588",中证证保,2015-02-02,=-0.0080,=979.9653,=-0.1273,=9.8452,=0.0049,=9.4285,=13.6597,=16.0874,=19.5891,=27.6808,=1.2932,=0.1603,=1.0752,=1.3258,=1.6301,=2.0366,=2.4238,=1.8351,=0.5779,=1.1673,=1.5178,=1.7578,=2.0128,=2.5500,=0.1176,=0.1081,=0.0914,=0.0271,=465
="000968",300周期,2010-05-28,,,=-0.0339,=9.9710,=0.7428,=6.1174,=7.8172,=9.1554,=10.2896,=13.3562,=0.9912,=0.4493,=0.7021,=0.8484,=1.0113,=1.1789,=1.5550,=1.6412,=0.9765,=0.8459,=1.0834,=1.2645,=1.4727,=1.8297,=0.0764,=0.0962,=0.0777,=0.0343,=98
="H30356",800价值,2014-06-09,=0.0031,=6555.7820,=-0.0136,=10.0104,=0.8149,=6.4024,=7.6881,=9.0302,=9.9484,=13.4784,=0.9992,=0.5297,=0.7030,=0.8620,=0.9895,=1.1749,=1.6287,=1.1125,=0.8516,=0.5868,=0.7376,=0.8807,=1.0808,=1.3738,=0.0737,=0.0946,=0.0754,=0.0374,=31
="399805",互联金融,2015-02-10,=-0.0165,=3390.8600,=-0.1190,=10.0339,=0.2308,=7.5943,=9.7864,=11.4844,=13.1628,=16.5816,=1.0438,=0.1855,=0.7644,=1.0535,=1.4320,=1.7306,=2.0317,=1.8673,=0.8743,=1.1667,=1.4082,=1.6147,=1.7831,=2.2175,=0.0834,=0.0942,=0.0809,=0.0326,=326
="950090",50AH优选,2015-12-10,=0.0023,=6117.4096,=-0.0116,=10.2482,=0.8963,=6.3188,=7.9040,=8.6305,=9.7916,=13.5010,=1.1004,=0.7290,=0.7914,=0.9484,=1.0266,=1.1246,=1.5403,=1.3772,=0.9735,=0.6574,=0.8467,=0.9489,=1.0569,=1.4553,,=0.1029,,=0.0357,=1997
="000042",上证央企,2009-03-30,=0.0043,=1769.8100,=-0.0229,=10.2489,=0.8582,=6.3284,=7.8863,=9.1434,=10.0402,=12.9577,=1.0130,=0.5775,=0.7230,=0.8871,=0.9895,=1.1137,=1.4812,=1.3262,=0.9905,=0.6569,=0.8569,=0.9755,=1.1309,=1.3891,=0.0740,=0.0970,=0.0773,=0.0355,=381
="399550",央视50,2012-06-06,=0.0023,=8255.8200,=0.0203,=10.2554,=0.8331,=6.8960,=8.2648,=9.2703,=10.1400,=13.0561,=1.0340,=0.2605,=0.8649,=1.0170,=1.2376,=1.4261,=1.8564,=2.1340,=0.9200,=1.3448,=1.6503,=1.8055,=2.0425,=2.5217,=0.0768,=0.1002,=0.0803,=0.0390,=2261
="000925",基本面50,2009-02-26,=0.0027,=4428.2231,=-0.0412,=10.2757,=0.8574,=6.2635,=7.9688,=9.0775,=10.0725,=12.7955,=1.0272,=0.4303,=0.7306,=0.9013,=1.0575,=1.1921,=1.5728,=1.1072,=0.8063,=0.6037,=0.7864,=0.9667,=1.1031,=1.4866,=0.0747,=0.0947,=0.0771,=0.0367,=4542
="HSML25",恒生中国(香港上市)30指数,2003-01-20,=0.0037,=9425.3800,=-0.0039,=10.2818,=0.7980,=5.7712,=7.9069,=8.9996,=10.2891,=13.0207,=1.1459,=0.7078,=0.7256,=0.9400,=1.0768,=1.2097,=1.5098,=1.8127,=0.8809,=0.9123,=1.1457,=1.4063,=1.7261,=2.4187,,=0.1056,,=0.0330,=264
="932422",A500红利低波,2025-04-09,=0.0047,=3138.3601,=0.0114,=10.2884,=0.8440,=9.5190,=9.8757,=10.0954,=10.2376,=10.5846,=1.0558,=0.7600,=0.9943,=1.0295,=1.0441,=1.0586,=1.0978,=1.3279,=0.3040,=1.2431,=1.3098,=1.4371,=1.4750,=1.5336,=0.0682,,,=0.0403,=283
="932305",智选高股息,2024-09-30,=0.0114,=12097.2596,=0.0840,=10.3282,=0.9973,=7.0143,=7.4717,=8.3131,=9.2961,=10.4630,=1.0964,=0.8717,=0.8750,=0.9214,=1.0482,=1.0857,=1.1675,=0.8317,=0.5882,=0.7106,=0.7297,=0.7882,=1.2772,=1.3342,=0.0813,=0.1049,=0.0838,=0.0496,=267
="930723",沪港深F100,2015-08-05,=0.0062,=5168.6986,=0.0144,=10.3775,=0.8528,=5.4557,=7.5706,=8.9834,=10.1520,=13.1279,=1.0384,=0.5964,=0.6469,=0.8476,=1.0095,=1.1160,=1.4626,=1.3353,=0.8856,=0.6039,=0.8632,=1.0745,=1.2823,=1.6654,,=0.0980,,=0.0372,=151
="399995",基建工程,2015-03-12,=0.0037,=4075,=0.0431,=10.3811,=0.7659,=5.8673,=7.3439,=8.2792,=11.8260,=18.8590,=0.7196,=0.1632,=0.5815,=0.7322,=0.9064,=1.4456,=2.1834,=0.1991,=0.4258,=0.1368,=0.1788,=0.2057,=0.3545,=0.5478,=0.0444,=0.0704,=0.0520,=0.0251,=2686
="000806",消费服务,2012-02-10,=-0.0059,=8084.0399,=-0.0403,=10.4857,=0.3871,=8.8952,=10.0080,=10.8057,=11.8704,=17.0971,=1.1425,=0.1088,=1.0009,=1.2008,=1.3542,=1.5460,=2.0145,=2.2647,=0.6880,=1.6526,=1.9444,=2.1134,=2.3803,=3.0032,=0.0838,=0.1036,=0.0833,=0.0351,=416
="932450",香港现金流,2025-02-28,,,=-0.0090,=10.4971,=0.9253,=6.6300,=8.0026,=9.7439,=10.2528,=10.7140,=0.8488,=0.0498,=0.8268,=0.8689,=1.2118,=1.2950,=1.5038,=0.5179,=0.0356,=0.5032,=0.5366,=0.9170,=1.0567,=1.2561,,,,=0.0395,=6
="HSCESI",恒生中国企业精明指数,2015-06-08,=0.0049,=12888.9300,=0.0035,=10.5421,=0.8632,=6.0524,=7.8753,=8.6172,=10.0109,=15.8114,=1.1298,=0.7513,=0.6924,=0.8917,=1.0013,=1.1579,=1.7191,=1.4748,=0.8379,=0.7846,=0.9944,=1.0836,=1.4327,=2.0876,,=0.1073,,=0.0329,=91
="931722",国新港股通央企红利,2023-09-13,=0.0136,=1457.7040,=0.1039,=10.5438,=0.9734,=5.5040,=6.6441,=7.6101,=8.9415,=10.8173,=0.9821,=0.9530,=0.6213,=0.7231,=0.8135,=0.9033,=1.0298,=0.6521,=0.9545,=0.3100,=0.3805,=0.4668,=0.5878,=0.6918,,=0.1007,,=0.0478,=331
="932431",300质量,2025-03-18,=0.0045,=2049.3070,=0.0014,=10.5549,=1,=9.4685,=9.9660,=10.1349,=10.2979,=10.5549,=1.1504,=0.8528,=1.0727,=1.1138,=1.1311,=1.1459,=1.1853,=2.2595,=0.8604,=2.0194,=2.1532,=2.2031,=2.2448,=2.3259,=0.0794,,,=0.0348,=5
="399371",国证价值,2010-01-04,=0.0035,=7324.7000,=0.0169,=10.5794,=0.8289,=6.4728,=7.8356,=9.0964,=10.3998,=13.0475,=1.0414,=0.5915,=0.7249,=0.8967,=1.0117,=1.2365,=1.5675,=1.1059,=0.8112,=0.5764,=0.7536,=0.8693,=1.0955,=1.3812,=0.0736,=0.0927,=0.0763,=0.0377,=123
="HSCEI",恒生中国企业指数,1994-08-08,=0.0050,=8943.5400,=0.0033,=10.5974,=0.8641,=6.0524,=7.8766,=8.6316,=10.0247,=15.8114,=1.1343,=0.7546,=0.6924,=0.8913,=1.0028,=1.1595,=1.7191,=1.4810,=0.8400,=0.7849,=0.9950,=1.0836,=1.4379,=2.0876,,=0.1073,,=0.0327,=4737
="932153",港股通价值策略,2025-04-30,=0.0087,=1143.2267,=0.0863,=10.6020,=0.9205,=8.1696,=9.6368,=10.1031,=10.3755,=10.9237,=0.9252,=0.9623,=0.7012,=0.8313,=0.8808,=0.9018,=0.9365,=1.0726,=0.8577,=0.8168,=0.9621,=1.0297,=1.0639,=1.1126,,,,=0.0397,=8
