指数代码,指数名称,发布时间,涨跌幅,收盘点位,今年以来涨跌幅,PE-TTM(当前值),PE-TTM(分位点%),PE-TTM(最小值),PE-TTM(20%分位点值),PE-TTM(50%分位点值),PE-TTM(80%分位点值),PE-TTM(最大正值),PB(当前值),PB(分位点%),PB(最小值),PB(20%分位点值),PB(50%分位点值),PB(80%分位点值),PB(最大正值),PS-TTM(当前值),PS-TTM(分位点%),PS-TTM(最小值),PS-TTM(20%分位点值),PS-TTM(50%分位点值),PS-TTM(80%分位点值),PS-TTM(最大正值),净资产收益率(ROE)(2025Q3),净资产收益率(ROE)(2024Q4),净资产收益率(ROE)(2024Q3),股息率,关注度
="931479",证券保险,2020-05-06,=0.0008,=928.0200,=-0.1267,=9.1805,=0.0125,=8.7385,=11.9827,=13.5480,=15.5543,=21.1012,=1.2738,=0.2777,=1.0296,=1.2296,=1.3838,=1.5757,=2.2844,=1.6731,=0.6821,=1.0318,=1.2698,=1.4479,=1.7926,=2.2879,=0.1244,=0.1142,=0.0972,=0.0288,=21
="399373",大盘价值,2010-01-04,=0.0046,=8242.8300,=-0.0386,=9.1807,=0.8236,=5.4746,=6.8623,=8.3403,=9.1082,=11.9914,=0.9394,=0.4728,=0.6410,=0.8033,=0.9488,=1.1408,=1.5001,=1.1695,=0.8681,=0.5920,=0.7817,=0.9284,=1.1382,=1.4541,=0.0763,=0.0969,=0.0766,=0.0415,=325
="000919",300价值,2008-01-21,=0.0036,=5174.7400,=-0.0270,=9.2360,=0.8001,=5.9577,=7.3283,=8.4437,=9.2360,=12.2376,=0.9314,=0.4584,=0.6917,=0.8497,=0.9434,=1.1480,=1.5388,=1.1316,=0.8685,=0.6314,=0.7861,=0.9060,=1.1034,=1.3421,=0.0752,=0.0968,=0.0773,=0.0392,=4308
="930740",300红利LV,2018-12-04,=0.0028,=7234.2500,=0.0091,=9.2817,=0.9462,=5.4153,=6.8221,=7.5007,=8.5765,=9.6903,=0.9420,=0.7788,=0.6159,=0.7702,=0.8556,=0.9465,=1.0604,=1.4091,=0.7592,=0.6725,=0.8550,=1.0753,=1.5124,=1.9253,=0.0682,=0.0943,=0.0707,=0.0415,=602
="HSCCI",恒生香港中资企业指数,1997-06-16,=0.0025,=4336.6300,=0.0800,=9.3210,=0.5876,=4.8859,=6.8728,=8.8773,=12.0587,=16.1208,=0.8919,=0.5514,=0.5567,=0.7305,=0.8673,=1.1767,=1.3660,=1.0002,=0.5242,=0.5555,=0.7802,=0.9883,=1.3616,=1.5178,,=0.0950,,=0.0540,=32
="H30035",300非银,2012-12-21,=0.0022,=9698.4500,=-0.1304,=9.4511,=0.0074,=9.0295,=13.0547,=15.1688,=19.3628,=26.3489,=1.2988,=0.1686,=1.0544,=1.3219,=1.6380,=2.0481,=2.4387,=1.7132,=0.4901,=1.0410,=1.4185,=1.7226,=1.9729,=2.3917,=0.1221,=0.1128,=0.0964,=0.0280,=1183
="000825",央企红利,2012-07-20,=0.0028,=3572.5300,=0.0345,=9.4969,=0.9864,=4.7369,=6.0940,=7.3075,=8.3360,=10.5687,=0.9206,=0.6509,=0.5507,=0.6915,=0.8600,=0.9983,=1.3929,=1.2570,=0.8838,=0.6009,=0.8548,=1.0570,=1.2128,=1.7357,=0.0695,=0.0951,=0.0705,=0.0405,=313
="931848",800红利低波,2024-05-21,=0.0026,=3255.6400,=0.0285,=9.5870,=0.9181,=7.4155,=8.1723,=9.0329,=9.4737,=9.7854,=0.9666,=0.7565,=0.7315,=0.8585,=0.9184,=0.9711,=1.0024,=1.3908,=0.8599,=1.1714,=1.2306,=1.3433,=1.3810,=1.5428,=0.0727,=0.0933,=0.0737,=0.0410,=137
="931069",中金300,2018-02-14,=0.0040,=4934.5200,=-0.0140,=9.7341,=0.6205,=5.9518,=7.5085,=9.2714,=10.5081,=13.6164,=0.9943,=0.3573,=0.7377,=0.9203,=1.0985,=1.3585,=1.8328,=1.4128,=0.8752,=0.6656,=0.8617,=1.1124,=1.3171,=1.7542,=0.0767,=0.1056,=0.0771,=0.0388,=89
="399966",800证保,2012-12-21,=0.0006,=5817.4000,=-0.1203,=9.9095,=0.0074,=9.4219,=13.7118,=15.9950,=19.7375,=27.1945,=1.3050,=0.1772,=1.0619,=1.3251,=1.6221,=2.0408,=2.4366,=1.8459,=0.5717,=1.1634,=1.5249,=1.7799,=2.0457,=2.5211,=0.1176,=0.1076,=0.0911,=0.0269,=169
="H30588",中证证保,2015-02-02,=0.0006,=987.9000,=-0.1203,=9.9170,=0.0074,=9.4285,=13.6597,=16.0874,=19.5891,=27.6808,=1.3038,=0.1756,=1.0752,=1.3262,=1.6302,=2.0366,=2.4238,=1.8484,=0.5927,=1.1673,=1.5178,=1.7578,=2.0128,=2.5500,=0.1176,=0.1081,=0.0914,=0.0269,=464
="000968",300周期,2010-05-28,=0.0038,=4394.6300,=-0.0339,=9.9409,=0.7362,=6.1174,=7.8172,=9.1554,=10.2896,=13.3562,=0.9882,=0.4427,=0.7021,=0.8484,=1.0118,=1.1792,=1.5550,=1.6363,=0.9740,=0.8459,=1.0834,=1.2645,=1.4714,=1.8297,=0.0764,=0.0962,=0.0777,=0.0345,=98
="H30356",800价值,2014-06-09,=0.0021,=6535.4300,=-0.0167,=9.9484,=0.8002,=6.4024,=7.6878,=9.0301,=9.9484,=13.4784,=0.9941,=0.5135,=0.7030,=0.8619,=0.9895,=1.1755,=1.6287,=1.1061,=0.8458,=0.5868,=0.7376,=0.8807,=1.0808,=1.3738,=0.0737,=0.0946,=0.0754,=0.0376,=31
="399805",互联金融,2015-02-10,=0.0042,=3447.8500,=-0.1042,=10.1080,=0.2428,=7.5943,=9.7864,=11.4851,=13.1628,=16.5816,=1.0498,=0.1933,=0.7644,=1.0536,=1.4326,=1.7311,=2.0317,=1.8774,=0.8883,=1.1667,=1.4082,=1.6147,=1.7821,=2.2175,=0.0834,=0.0942,=0.0809,=0.0324,=326
="000042",上证央企,2009-03-30,=0.0083,=1762.2900,=-0.0271,=10.1691,=0.8397,=6.3284,=7.8863,=9.1430,=10.0383,=12.9577,=1.0076,=0.5635,=0.7230,=0.8871,=0.9895,=1.1137,=1.4812,=1.3179,=0.9860,=0.6569,=0.8569,=0.9755,=1.1307,=1.3891,=0.0740,=0.0970,=0.0773,=0.0358,=381
="950090",50AH优选,2015-12-10,=0.0083,=6103.0800,=-0.0131,=10.1923,=0.8914,=6.3188,=7.9040,=8.6303,=9.7900,=13.5010,=1.0950,=0.7146,=0.7914,=0.9484,=1.0266,=1.1246,=1.5403,=1.3727,=0.9714,=0.6574,=0.8467,=0.9489,=1.0562,=1.4553,,=0.1029,,=0.0359,=1997
="932305",智选高股息,2024-09-30,=-0.0006,=11960.7200,=0.0718,=10.1936,=0.9678,=7.0143,=7.4717,=8.3130,=9.2904,=10.4630,=1.0822,=0.7694,=0.8750,=0.9214,=1.0479,=1.0856,=1.1675,=0.8209,=0.5523,=0.7106,=0.7297,=0.7872,=1.2772,=1.3342,=0.0813,=0.1049,=0.0838,=0.0502,=265
="399550",央视50,2012-06-06,=0.0096,=8237.2400,=0.0180,=10.2151,=0.8236,=6.8960,=8.2645,=9.2702,=10.1394,=13.0561,=1.0301,=0.2469,=0.8649,=1.0170,=1.2376,=1.4261,=1.8564,=2.1260,=0.9073,=1.3448,=1.6502,=1.8051,=2.0425,=2.5217,=0.0768,=0.1002,=0.0803,=0.0391,=2261
="HSML25",恒生中国(香港上市)30指数,2003-01-20,=0.0077,=9390.4900,=-0.0076,=10.2240,=0.7842,=5.7712,=7.9069,=8.9972,=10.2891,=13.0207,=1.1420,=0.6997,=0.7256,=0.9400,=1.0767,=1.2097,=1.5098,=1.8042,=0.8736,=0.9123,=1.1456,=1.4053,=1.7255,=2.4187,,=0.1056,,=0.0332,=264
="932422",A500红利低波,2025-04-09,=0.0019,=3123.6600,=0.0066,=10.2253,=0.7831,=9.5190,=9.8757,=10.0953,=10.2346,=10.5846,=1.0512,=0.6586,=0.9943,=1.0295,=1.0440,=1.0586,=1.0978,=1.3206,=0.2610,=1.2431,=1.3098,=1.4373,=1.4750,=1.5336,=0.0682,,,=0.0406,=283
="000925",基本面50,2009-02-26,=0.0019,=4416.2400,=-0.0438,=10.2350,=0.8483,=6.2635,=7.9688,=9.0768,=10.0725,=12.7955,=1.0232,=0.4167,=0.7306,=0.9013,=1.0576,=1.1921,=1.5728,=1.1028,=0.7997,=0.6037,=0.7864,=0.9667,=1.1028,=1.4866,=0.0747,=0.0947,=0.0771,=0.0368,=4541
="930723",沪港深F100,2015-08-05,=0.0047,=5137.0600,=0.0089,=10.3065,=0.8437,=5.4557,=7.5706,=8.9807,=10.1512,=13.1279,=1.0325,=0.5710,=0.6469,=0.8476,=1.0095,=1.1160,=1.4626,=1.3274,=0.8781,=0.6039,=0.8632,=1.0745,=1.2819,=1.6654,,=0.0980,,=0.0374,=151
="399995",基建工程,2015-03-12,=0.0013,=4060.0100,=0.0393,=10.3418,=0.7650,=5.8673,=7.3439,=8.2792,=11.8369,=18.8590,=0.7175,=0.1550,=0.5815,=0.7323,=0.9066,=1.4476,=2.1834,=0.1986,=0.4209,=0.1368,=0.1788,=0.2057,=0.3557,=0.5478,=0.0444,=0.0704,=0.0520,=0.0253,=2687
="931722",国新港股通央企红利,2023-09-13,=-0.0077,=1438.2100,=0.0914,=10.4132,=0.9560,=5.5040,=6.6439,=7.6091,=8.9415,=10.8173,=0.9750,=0.9466,=0.6213,=0.7214,=0.8130,=0.9033,=1.0298,=0.6444,=0.9341,=0.3100,=0.3799,=0.4667,=0.5878,=0.6918,,=0.1007,,=0.0484,=330
="000806",消费服务,2012-02-10,=0.0053,=8131.9100,=-0.0346,=10.4648,=0.3788,=8.8952,=10.0068,=10.8057,=11.8704,=17.0971,=1.1424,=0.1084,=1.0009,=1.2011,=1.3546,=1.5460,=2.0145,=2.2622,=0.6859,=1.6526,=1.9444,=2.1131,=2.3803,=3.0032,=0.0838,=0.1036,=0.0833,=0.0351,=415
="HSCESI",恒生中国企业精明指数,2015-06-08,=0.0061,=12825.9200,=-0.0014,=10.4820,=0.8580,=6.0524,=7.8717,=8.6167,=10.0109,=15.8114,=1.1255,=0.7457,=0.6924,=0.8916,=1.0010,=1.1579,=1.7191,=1.4673,=0.8300,=0.7846,=0.9944,=1.0836,=1.4323,=2.0876,,=0.1073,,=0.0331,=91
="932431",300质量,2025-03-18,=0.0041,=2040.2100,=-0.0030,=10.4937,=0.9848,=9.4685,=9.9660,=10.1348,=10.2938,=10.5369,=1.1436,=0.7765,=1.0727,=1.1138,=1.1310,=1.1459,=1.1853,=2.2464,=0.8106,=2.0194,=2.1532,=2.2030,=2.2448,=2.3259,=0.0794,,,=0.0350,=5
="932153",港股通价值策略,2025-04-30,=0.0072,=1133.3200,=0.0786,=10.5109,=0.8908,=8.1696,=9.6368,=10.1027,=10.3704,=10.9237,=0.9183,=0.9286,=0.7012,=0.8313,=0.8808,=0.9017,=0.9365,=1.0637,=0.7983,=0.8168,=0.9621,=1.0296,=1.0637,=1.1126,,,,=0.0400,=8
="399371",国证价值,2010-01-04,=0.0030,=7299.4500,=0.0134,=10.5113,=0.8211,=6.4728,=7.8356,=9.0964,=10.3975,=13.0475,=1.0358,=0.5701,=0.7249,=0.8967,=1.0117,=1.2365,=1.5675,=1.0992,=0.8054,=0.5764,=0.7536,=0.8693,=1.0946,=1.3812,=0.0736,=0.0927,=0.0763,=0.0379,=123
="HSCEI",恒生中国企业指数,1994-08-08,=0.0061,=8899.0600,=-0.0016,=10.5355,=0.8575,=6.0524,=7.8757,=8.6293,=10.0206,=15.8114,=1.1298,=0.7481,=0.6924,=0.8911,=1.0027,=1.1595,=1.7191,=1.4733,=0.8331,=0.7849,=0.9949,=1.0835,=1.4371,=2.0876,,=0.1073,,=0.0329,=4737
="931375",300质量低波,2019-11-25,=-0.0012,=17149.9500,=0.0113,=10.5452,=0.4232,=6.4946,=8.1391,=11.4884,=13.5723,=22.0532,=1.3411,=0.4097,=0.8054,=1.0793,=1.5675,=2.0807,=3.3245,=1.8473,=0.6426,=1.0044,=1.3197,=1.6586,=2.0957,=2.5370,=0.0993,=0.1354,=0.0949,=0.0308,=110
