指数代码,指数名称,发布时间,涨跌幅,收盘点位,今年以来涨跌幅,PE-TTM(当前值),PE-TTM(分位点%),PE-TTM(最小值),PE-TTM(20%分位点值),PE-TTM(50%分位点值),PE-TTM(80%分位点值),PE-TTM(最大正值),PB(当前值),PB(分位点%),PB(最小值),PB(20%分位点值),PB(50%分位点值),PB(80%分位点值),PB(最大正值),PS-TTM(当前值),PS-TTM(分位点%),PS-TTM(最小值),PS-TTM(20%分位点值),PS-TTM(50%分位点值),PS-TTM(80%分位点值),PS-TTM(最大正值),净资产收益率(ROE)(2025Q3),净资产收益率(ROE)(2024Q4),净资产收益率(ROE)(2024Q3),股息率,关注度
="H50040",上红低波,2014-03-21,=-0.0021,=11310.6200,=0.0257,=8.3147,=0.7741,=4.6938,=5.9512,=7.0054,=9.6645,=14.3118,=0.8608,=0.5643,=0.5647,=0.6911,=0.8375,=1.3609,=1.8756,=1.6190,=0.9905,=0.6380,=0.8684,=1.2018,=1.3912,=1.6603,=0.0726,=0.0983,=0.0721,=0.0439,=334
="000029",180价值,2009-01-09,=-0.0019,=4304.9700,=-0.0333,=8.3687,=0.7634,=5.6894,=6.9075,=7.8827,=8.4865,=10.8138,=0.8467,=0.4011,=0.6666,=0.8069,=0.8665,=1.0679,=1.4433,=1.0890,=0.8726,=0.6198,=0.7825,=0.9448,=1.0605,=1.4032,=0.0717,=0.0955,=0.0779,=0.0428,=554
="931130",红利成长低波,2018-12-04,=0.0020,=24042.6100,=0.0138,=8.3883,=0.7042,=4.4465,=5.5619,=7.6691,=8.7398,=11.5512,=0.8577,=0.3652,=0.5279,=0.6229,=0.9049,=1.0349,=1.5803,=1.8701,=0.7912,=0.3109,=0.8107,=1.3120,=1.9018,=2.5957,=0.0726,=0.0980,=0.0458,=0.0445,=128
="000922",中证红利,2008-05-26,=-0.0075,=5820.4900,=0.0575,=8.5068,=0.7951,=5.1762,=6.0245,=7.6568,=8.5458,=11.2156,=0.8640,=0.5066,=0.5911,=0.7110,=0.8584,=1.1100,=1.4999,=1.2696,=0.8862,=0.6332,=0.7726,=1.0442,=1.2109,=1.7101,=0.0685,=0.0937,=0.0683,=0.0455,=19634
="HSSCHYS",恒生港股通红利优选指数,2023-06-01,=0.0045,=5170.3800,=0.1133,=8.5916,=0.9839,=4.2457,=4.7004,=5.7090,=7.4792,=8.7335,=0.7879,=0.9839,=0.4429,=0.4964,=0.5734,=0.7222,=0.8009,=1.1074,=0.9824,=0.6036,=0.6700,=0.8658,=0.9915,=1.1257,,=0.0936,,=0.0566,=76
="000015",红利指数,2005-01-04,=-0.0140,=3258.5200,=0.0727,=8.6215,=0.9452,=4.6646,=5.5108,=7.0876,=7.9610,=10.4439,=0.8583,=0.6080,=0.5525,=0.6398,=0.7661,=1.0209,=1.3875,=1.4666,=0.9497,=0.7277,=0.8913,=1.1199,=1.3170,=1.6890,=0.0663,=0.0940,=0.0675,=0.0442,=14044
="000821",300红利,2012-07-20,=-0.0082,=6804.6500,=0.0198,=8.6383,=0.8586,=4.9998,=6.1944,=7.5608,=8.3625,=10.9286,=0.8807,=0.5066,=0.5725,=0.7140,=0.8783,=1.0813,=1.4919,=1.4065,=0.9254,=0.6098,=0.7993,=1.0608,=1.3029,=1.6963,=0.0718,=0.0964,=0.0719,=0.0457,=970
="000824",国企红利,2012-07-20,=-0.0092,=2235.3100,=0.0538,=8.8408,=0.9283,=4.8847,=5.9406,=7.3386,=8.2805,=10.7823,=0.8870,=0.5977,=0.5610,=0.6880,=0.8278,=1.0599,=1.4469,=1.3014,=0.8751,=0.5370,=0.7016,=0.9865,=1.2247,=1.6834,=0.0683,=0.0944,=0.0718,=0.0457,=908
="931644",800红利,2024-03-15,=-0.0065,=2699.6600,=0.0578,=8.9300,=0.7531,=6.4729,=7.2743,=8.1441,=9.0195,=9.4757,=0.9072,=0.7992,=0.7001,=0.7659,=0.8552,=0.9072,=0.9431,=1.3124,=0.9561,=0.8423,=0.9197,=1.1030,=1.2666,=1.3425,=0.0715,=0.0955,=0.0722,=0.0456,=28
="399373",大盘价值,2010-01-04,=-0.0008,=8350.1400,=-0.0261,=8.9648,=0.7523,=5.4746,=6.8623,=8.3393,=9.0929,=11.9914,=0.9537,=0.5070,=0.6410,=0.8033,=0.9513,=1.1408,=1.5001,=1.1526,=0.8450,=0.5920,=0.7817,=0.9284,=1.1307,=1.4541,=0.0758,=0.0969,=0.0766,=0.0443,=321
="930740",300红利LV,2018-12-04,=-0.0065,=7405.9700,=0.0330,=9.0567,=0.8976,=5.4153,=6.8045,=7.4778,=8.5010,=9.6903,=0.9472,=0.8066,=0.6159,=0.7681,=0.8532,=0.9451,=1.0604,=1.3800,=0.7395,=0.6725,=0.8537,=1.0742,=1.5150,=1.9253,=0.0708,=0.0943,=0.0707,=0.0443,=572
="000063",上证周期,2010-02-03,=0.0021,=3961.6500,=-0.0236,=9.0939,=0.7020,=5.4761,=7.1362,=8.5400,=9.4385,=12.4946,=0.9729,=0.5140,=0.6668,=0.8368,=0.9675,=1.1084,=1.4831,=1.6254,=0.9753,=0.8113,=1.0636,=1.2494,=1.4168,=1.7571,=0.0796,=0.1019,=0.0808,=0.0383,=206
="000919",300价值,2008-01-21,=0.0004,=5273.6800,=-0.0084,=9.1050,=0.7486,=5.9577,=7.3283,=8.4419,=9.2297,=12.2376,=0.9518,=0.5256,=0.6917,=0.8497,=0.9451,=1.1521,=1.5388,=1.1259,=0.8648,=0.6314,=0.7861,=0.9060,=1.0995,=1.3421,=0.0752,=0.0968,=0.0773,=0.0407,=4286
="000825",央企红利,2012-07-20,=-0.0107,=3651.4200,=0.0573,=9.2684,=0.9744,=4.7369,=6.0940,=7.3075,=8.2905,=10.5687,=0.9242,=0.6575,=0.5507,=0.6915,=0.8600,=1.0037,=1.3929,=1.2312,=0.8500,=0.6009,=0.8548,=1.0494,=1.2071,=1.7357,=0.0699,=0.0951,=0.0705,=0.0440,=275
="931848",800红利低波,2024-05-21,=-0.0024,=3314.0700,=0.0470,=9.3950,=0.7546,=7.4155,=8.1206,=8.9254,=9.4224,=9.7854,=0.9763,=0.8716,=0.7315,=0.8574,=0.9159,=0.9682,=1.0001,=1.3701,=0.7454,=1.1714,=1.2274,=1.3301,=1.3777,=1.5428,=0.0731,=0.0933,=0.0737,=0.0436,=120
="931479",证券保险,2020-05-06,=0.0099,=976.3400,=-0.0812,=9.4102,=0.0028,=9.3146,=12.0324,=13.6413,=15.5713,=21.1012,=1.3855,=0.4944,=1.0296,=1.2276,=1.3876,=1.5788,=2.2844,=1.7490,=0.7415,=1.0318,=1.2666,=1.4405,=1.7974,=2.2879,=0.1242,=0.1142,=0.0972,=0.0239,=3
="399995",基建工程,2015-03-12,=0.0168,=4239.3600,=0.0852,=9.4659,=0.7082,=5.8673,=7.3439,=8.2792,=12.5997,=18.8590,=0.7513,=0.2172,=0.5815,=0.7369,=0.9121,=1.4875,=2.1834,=0.2027,=0.4575,=0.1368,=0.1788,=0.2069,=0.3607,=0.5478,=0.0443,=0.0704,=0.0520,=0.0274,=2679
="930955",红利低波100,2017-05-26,=-0.0002,=12104.2100,=0.0265,=9.6056,=0.8944,=5.0805,=6.0507,=7.3770,=8.5110,=11.5013,=1.0146,=0.8475,=0.5792,=0.6653,=0.8218,=0.9930,=1.3722,=1.2272,=0.7579,=0.5888,=0.7750,=0.9847,=1.2840,=1.7525,=0.0742,=0.0936,=0.0714,=0.0461,=1817
="931069",中金300,2018-02-14,=0.0054,=5037.9300,=0.0067,=9.6461,=0.5920,=5.9518,=7.4826,=9.2533,=10.5276,=13.6164,=1.0149,=0.3716,=0.7377,=0.9192,=1.1084,=1.3597,=1.8328,=1.4067,=0.8703,=0.6656,=0.8587,=1.1102,=1.3064,=1.7542,=0.0767,=0.1056,=0.0771,=0.0399,=82
="H30035",300非银,2012-12-21,=0.0096,=10189.6300,=-0.0864,=9.6634,=0.0016,=9.5689,=13.1246,=15.1688,=19.3628,=26.3489,=1.4107,=0.2836,=1.0544,=1.3279,=1.6502,=2.0510,=2.4387,=1.7854,=0.5606,=1.0410,=1.4185,=1.7302,=1.9729,=2.3917,=0.1224,=0.1128,=0.0964,=0.0233,=1151
="399550",央视50,2012-06-06,=0.0122,=8185.4300,=0.0116,=9.7310,=0.6921,=6.8960,=8.2515,=9.2262,=10.1362,=13.0561,=1.0193,=0.2073,=0.8649,=1.0177,=1.2408,=1.4261,=1.8564,=2.0331,=0.7980,=1.3448,=1.6462,=1.7962,=2.0343,=2.5217,=0.0768,=0.1002,=0.0803,=0.0433,=2256
="932305",智选高股息,2024-09-30,=-0.0004,=12136.1700,=0.0875,=9.7610,=0.9913,=7.0143,=7.4557,=8.2922,=9.1627,=9.8742,=1.1249,=0.9913,=0.8750,=0.9199,=1.0421,=1.0787,=1.1379,=0.8073,=0.5710,=0.7106,=0.7289,=0.7769,=1.2793,=1.3342,=0.0813,=0.1049,=0.0838,=0.0667,=225
="HSCCI",恒生香港中资企业指数,1997-06-16,=0.0014,=4317.8300,=0.0753,=9.7637,=0.6497,=4.8859,=6.8728,=8.8773,=12.1601,=16.1208,=0.9146,=0.5835,=0.5567,=0.7305,=0.8673,=1.1842,=1.3660,=1.0282,=0.5681,=0.5555,=0.7802,=0.9894,=1.3645,=1.5178,,=0.0950,,=0.0544,=31
="000925",基本面50,2009-02-26,=0.0026,=4470.5600,=-0.0320,=9.7689,=0.7139,=6.2635,=7.9688,=9.0397,=10.0524,=12.7955,=1.0191,=0.4023,=0.7306,=0.9013,=1.0641,=1.1921,=1.5728,=1.0747,=0.7477,=0.6037,=0.7864,=0.9667,=1.1028,=1.4866,=0.0747,=0.0947,=0.0771,=0.0399,=4528
="000968",300周期,2010-05-28,=0.0028,=4489.1900,=-0.0131,=9.8321,=0.7102,=6.1174,=7.8172,=9.1554,=10.2896,=13.3562,=1.0106,=0.4889,=0.7021,=0.8484,=1.0145,=1.1854,=1.5550,=1.6355,=0.9769,=0.8459,=1.0834,=1.2645,=1.4601,=1.8297,=0.0765,=0.0962,=0.0777,=0.0360,=98
="H30356",800价值,2014-06-09,=0.0013,=6730.0300,=0.0126,=9.8953,=0.7900,=6.4024,=7.6831,=9.0177,=9.9426,=13.4784,=1.0231,=0.5944,=0.7030,=0.8606,=0.9880,=1.1804,=1.6287,=1.1091,=0.8493,=0.5868,=0.7368,=0.8793,=1.0661,=1.3738,=0.0737,=0.0946,=0.0754,=0.0386,=27
="000042",上证央企,2009-03-30,=-0.0036,=1804.5600,=-0.0038,=9.9854,=0.7898,=6.3284,=7.8863,=9.1171,=10.0174,=12.9577,=1.0251,=0.6101,=0.7230,=0.8871,=0.9895,=1.1172,=1.4812,=1.3099,=0.9868,=0.6569,=0.8569,=0.9754,=1.1224,=1.3891,=0.0745,=0.0970,=0.0773,=0.0380,=380
="930723",沪港深F100,2015-08-05,=-0.0063,=5094.9200,=0.0006,=10.0340,=0.7634,=5.4557,=7.5706,=8.9310,=10.1395,=13.1279,=1.0295,=0.5639,=0.6469,=0.8476,=1.0101,=1.1160,=1.4626,=1.3167,=0.8619,=0.6039,=0.8632,=1.0712,=1.2771,=1.6654,,=0.1086,,=0.0398,=151
="932422",A500红利低波,2025-04-09,=-0.0038,=3195.6600,=0.0298,=10.0679,=0.4932,=9.5190,=9.8572,=10.0716,=10.2346,=10.5846,=1.0697,=0.9638,=0.9943,=1.0276,=1.0412,=1.0552,=1.0941,=1.3063,=0.1855,=1.2431,=1.3087,=1.4411,=1.4783,=1.5336,=0.0682,,,=0.0433,=232
="399966",800证保,2012-12-21,=0.0095,=6105.7200,=-0.0767,=10.1458,=0.0012,=10.0454,=13.7118,=15.9950,=19.7375,=27.1945,=1.4159,=0.2861,=1.0619,=1.3308,=1.6308,=2.0433,=2.4366,=1.9234,=0.6513,=1.1634,=1.5249,=1.7805,=2.0457,=2.5211,=0.1174,=0.1076,=0.0911,=0.0224,=166
="H30588",中证证保,2015-02-02,=0.0095,=1036.8300,=-0.0767,=10.1537,=0.0012,=10.0532,=13.6597,=16.0874,=19.5891,=27.6808,=1.4144,=0.2832,=1.0752,=1.3326,=1.6395,=2.0375,=2.4238,=1.9259,=0.6904,=1.1673,=1.5178,=1.7570,=2.0128,=2.5500,=0.1176,=0.1081,=0.0914,=0.0224,=453
="HSML25",恒生中国(香港上市)30指数,2003-01-20,=0.0191,=9191.0600,=-0.0287,=10.1715,=0.7725,=5.7712,=7.8771,=8.9525,=10.2828,=13.0207,=1.1300,=0.6672,=0.7256,=0.9400,=1.0739,=1.2097,=1.5098,=1.8342,=0.8996,=0.9123,=1.1396,=1.3926,=1.7103,=2.4187,,=0.1056,,=0.0347,=262
="399805",互联金融,2015-02-10,=0.0085,=3688.7300,=-0.0416,=10.1983,=0.2510,=7.5943,=9.8174,=11.5561,=13.2085,=16.5816,=1.1046,=0.2741,=0.7644,=1.0567,=1.4513,=1.7396,=2.0317,=1.8842,=0.8932,=1.1667,=1.4082,=1.6147,=1.7821,=2.2175,=0.0834,=0.0942,=0.0809,=0.0337,=326
="932431",300质量,2025-03-18,=0.0042,=2035.6200,=-0.0053,=10.2140,=0.7415,=9.4685,=9.9368,=10.1100,=10.2473,=10.5369,=1.1377,=0.6695,=1.0727,=1.1111,=1.1297,=1.1430,=1.1853,=2.1986,=0.5169,=2.0194,=2.1476,=2.1958,=2.2428,=2.3259,=0.0794,,,=0.0368,=0
="000806",消费服务,2012-02-10,=0.0108,=8275.2900,=-0.0176,=10.2891,=0.3228,=8.8122,=9.9748,=10.8057,=11.8704,=17.0971,=1.1565,=0.1076,=1.0009,=1.2053,=1.3588,=1.5460,=2.0145,=2.2412,=0.6694,=1.6526,=1.9444,=2.1069,=2.3803,=3.0032,=0.0839,=0.1036,=0.0833,=0.0359,=410
="950090",50AH优选,2015-12-10,=0.0073,=6164.4400,=-0.0032,=10.2895,=0.9042,=6.3188,=7.9005,=8.6056,=9.7510,=13.5010,=1.0938,=0.7125,=0.7914,=0.9478,=1.0253,=1.1249,=1.5403,=1.3866,=0.9802,=0.6574,=0.8453,=0.9462,=1.0528,=1.4553,,=0.1029,,=0.0382,=1987
="399371",国证价值,2010-01-04,=0.0017,=7436.3300,=0.0324,=10.3435,=0.8021,=6.4728,=7.8356,=9.0964,=10.3351,=13.0475,=1.0576,=0.6113,=0.7249,=0.8967,=1.0117,=1.2423,=1.5675,=1.0930,=0.7972,=0.5764,=0.7536,=0.8693,=1.0967,=1.3812,=0.0736,=0.0927,=0.0763,=0.0397,=109
="932153",港股通价值策略,2025-04-30,=0.0137,=1109.7800,=0.0562,=10.3595,=0.8302,=8.1696,=9.4896,=10.0785,=10.3345,=10.9237,=0.8978,=0.8066,=0.7012,=0.8186,=0.8760,=0.8971,=0.9365,=1.0637,=0.7925,=0.8168,=0.9474,=1.0264,=1.0640,=1.1126,,,,=0.0425,=6
="930608",中证基建,2015-03-31,=0.0186,=9066.7100,=0.0684,=10.3978,=0.4687,=6.6667,=8.6208,=10.5573,=17.1635,=25.2863,=0.8642,=0.2490,=0.6550,=0.8276,=1.1209,=1.6209,=2.2134,=0.2480,=0.3162,=0.1701,=0.2221,=0.3429,=0.4979,=0.7101,=0.0483,=0.0718,=0.0544,=0.0283,=638
="HSCESI",恒生中国企业精明指数,2015-06-08,=0.0152,=12554.6900,=-0.0226,=10.4116,=0.8490,=6.0524,=7.8426,=8.5904,=9.9001,=15.8114,=1.1211,=0.7386,=0.6924,=0.8884,=0.9976,=1.1579,=1.7191,=1.4937,=0.8561,=0.7846,=0.9906,=1.0786,=1.4246,=2.0876,,=0.1073,,=0.0343,=90
="931722",国新港股通央企红利,2023-09-13,=-0.0041,=1472.6500,=0.1175,=10.4127,=0.9935,=5.5040,=6.6198,=7.5066,=8.8557,=10.4706,=1.0028,=0.9935,=0.6213,=0.7194,=0.8065,=0.8870,=1.0084,=0.6738,=0.9935,=0.3100,=0.3756,=0.4620,=0.5804,=0.6775,,=0.1007,,=0.0558,=300
="930846",300SNLV,2016-06-24,=0.0006,=7138.6000,=0.0792,=10.4506,=0.6641,=7.7900,=9.1949,=10.0532,=10.7473,=12.6275,=1.0816,=0.4212,=0.8340,=1.0380,=1.0985,=1.2304,=1.5027,=1.4869,=0.9248,=0.7711,=0.9491,=1.1519,=1.3178,=1.6864,=0.0692,=0.0936,=0.0677,=0.0410,=148
