指数代码,指数名称,发布时间,涨跌幅,收盘点位,今年以来涨跌幅,PE-TTM(当前值),PE-TTM(分位点%),PE-TTM(最小值),PE-TTM(20%分位点值),PE-TTM(50%分位点值),PE-TTM(80%分位点值),PE-TTM(最大正值),PB(当前值),PB(分位点%),PB(最小值),PB(20%分位点值),PB(50%分位点值),PB(80%分位点值),PB(最大正值),PS-TTM(当前值),PS-TTM(分位点%),PS-TTM(最小值),PS-TTM(20%分位点值),PS-TTM(50%分位点值),PS-TTM(80%分位点值),PS-TTM(最大正值),净资产收益率(ROE)(2025Q3),净资产收益率(ROE)(2024Q4),净资产收益率(ROE)(2024Q3),股息率,关注度
="931130",红利成长低波,2018-12-04,=0.0052,=24320.7000,=0.0255,=8.7464,=0.8032,=4.4465,=5.5704,=7.7572,=8.7339,=11.5512,=0.8769,=0.4080,=0.5279,=0.6233,=0.9025,=1.0337,=1.5803,=1.9389,=0.8094,=0.3109,=0.8125,=1.3161,=1.9167,=2.5957,=0.0647,=0.0980,=0.0458,=0.0422,=139
="000821",300红利,2012-07-20,=0.0064,=6823.3408,=0.0226,=8.8901,=0.9114,=4.9998,=6.1944,=7.5620,=8.4095,=10.9286,=0.8788,=0.5068,=0.5725,=0.7140,=0.8748,=1.0796,=1.4919,=1.4426,=0.9588,=0.6098,=0.7993,=1.0625,=1.3120,=1.6963,=0.0719,=0.0964,=0.0719,=0.0425,=985
="HSSCHYS",恒生港股通红利优选指数,2023-06-01,=0.0081,=5210.6500,=0.1219,=8.9060,=0.9986,=4.2457,=4.7081,=5.7443,=7.5921,=8.9197,=0.8149,=1,=0.4429,=0.4976,=0.5771,=0.7320,=0.8149,=1.1257,=0.9902,=0.6036,=0.6714,=0.8702,=1.0054,=1.1417,,=0.0936,,=0.0509,=82
="000015",红利指数,2005-01-04,=0.0070,=3284.4000,=0.0812,=8.9320,=0.9765,=4.6646,=5.5108,=7.0887,=7.9981,=10.4439,=0.8655,=0.6143,=0.5525,=0.6398,=0.7661,=1.0179,=1.3875,=1.5118,=0.9732,=0.7277,=0.8913,=1.1287,=1.3247,=1.6890,=0.0627,=0.0940,=0.0675,=0.0402,=14119
="000063",上证周期,2010-02-03,=-0.0066,=3818.0400,=-0.0590,=9.0767,=0.6885,=5.4761,=7.1362,=8.5661,=9.4385,=12.4946,=0.9466,=0.4516,=0.6668,=0.8368,=0.9640,=1.1068,=1.4831,=1.6181,=0.9621,=0.8113,=1.0636,=1.2496,=1.4312,=1.7571,=0.0797,=0.1019,=0.0808,=0.0365,=206
="931479",证券保险,2020-05-06,=-0.0066,=920.2600,=-0.1340,=9.0838,=0.0083,=8.7385,=11.9601,=13.5379,=15.5543,=21.1012,=1.2594,=0.2502,=1.0296,=1.2296,=1.3836,=1.5757,=2.2844,=1.6557,=0.6662,=1.0318,=1.2698,=1.4483,=1.7926,=2.2879,=0.1244,=0.1142,=0.0972,=0.0291,=22
="000824",国企红利,2012-07-20,=0.0080,=2236.6094,=0.0545,=9.1295,=0.9691,=4.8847,=5.9406,=7.3386,=8.3662,=10.7823,=0.8895,=0.6069,=0.5610,=0.6880,=0.8280,=1.0592,=1.4469,=1.3365,=0.9094,=0.5370,=0.7016,=0.9867,=1.2390,=1.6834,=0.0686,=0.0944,=0.0718,=0.0415,=936
="931644",800红利,2024-03-15,=0.0026,=2676.1800,=0.0486,=9.1533,=0.8998,=6.4729,=7.2992,=8.1929,=9.0511,=9.4757,=0.9025,=0.7485,=0.7001,=0.7678,=0.8577,=0.9086,=0.9431,=1.3410,=0.9921,=0.8423,=0.9212,=1.1118,=1.2801,=1.3504,=0.0715,=0.0955,=0.0722,=0.0426,=29
="930955",红利低波100,2017-05-26,=0.0075,=12023.8400,=0.0197,=9.1880,=0.8626,=5.0805,=6.0602,=7.3954,=8.5572,=11.5013,=0.9210,=0.6772,=0.5792,=0.6655,=0.8244,=0.9921,=1.3722,=1.3910,=0.8372,=0.5888,=0.7762,=0.9869,=1.3168,=1.7525,=0.0751,=0.0936,=0.0714,=0.0441,=2018
="399373",大盘价值,2010-01-04,=0.0033,=8263.6500,=-0.0362,=9.2382,=0.8356,=5.4746,=6.8623,=8.3403,=9.1122,=11.9914,=0.9420,=0.4796,=0.6410,=0.8033,=0.9487,=1.1408,=1.5001,=1.1757,=0.8793,=0.5920,=0.7817,=0.9285,=1.1390,=1.4541,=0.0763,=0.0969,=0.0766,=0.0416,=326
="000919",300价值,2008-01-21,=0.0015,=5178.6400,=-0.0263,=9.2749,=0.8105,=5.9577,=7.3283,=8.4444,=9.2385,=12.2376,=0.9323,=0.4623,=0.6917,=0.8497,=0.9430,=1.1480,=1.5388,=1.1355,=0.8743,=0.6314,=0.7861,=0.9060,=1.1037,=1.3421,=0.0752,=0.0968,=0.0773,=0.0394,=4309
="930740",300红利LV,2018-12-04,=0.0071,=7304.1900,=0.0188,=9.3260,=0.9536,=5.4153,=6.8223,=7.5012,=8.5933,=9.6903,=0.9448,=0.7921,=0.6159,=0.7702,=0.8556,=0.9465,=1.0604,=1.4154,=0.7647,=0.6725,=0.8550,=1.0756,=1.5110,=1.9253,=0.0682,=0.0943,=0.0707,=0.0417,=603
="H30035",300非银,2012-12-21,=-0.0059,=9616.0400,=-0.1378,=9.3454,=0.0049,=9.0295,=13.0492,=15.1675,=19.3628,=26.3489,=1.2848,=0.1541,=1.0544,=1.3204,=1.6369,=2.0481,=2.4387,=1.6941,=0.4792,=1.0410,=1.4185,=1.7214,=1.9729,=2.3917,=0.1221,=0.1128,=0.0964,=0.0283,=1185
="HSCCI",恒生香港中资企业指数,1997-06-16,=-0.0005,=4365.2600,=0.0871,=9.5279,=0.6304,=4.8859,=6.8728,=8.8780,=12.0446,=16.1208,=0.9017,=0.5755,=0.5567,=0.7305,=0.8673,=1.1764,=1.3660,=1.0192,=0.5630,=0.5555,=0.7802,=0.9883,=1.3608,=1.5178,,=0.0950,,=0.0531,=32
="000825",央企红利,2012-07-20,=0.0009,=3569.8186,=0.0337,=9.5437,=0.9905,=4.7369,=6.0940,=7.3096,=8.3413,=10.5687,=0.9239,=0.6621,=0.5507,=0.6915,=0.8602,=0.9983,=1.3929,=1.2628,=0.8888,=0.6009,=0.8548,=1.0579,=1.2133,=1.7357,=0.0695,=0.0951,=0.0705,=0.0407,=316
="931848",800红利低波,2024-05-21,=0.0089,=3300.4700,=0.0427,=9.6502,=0.9657,=7.4155,=8.1723,=9.0404,=9.4803,=9.7854,=0.9706,=0.7923,=0.7315,=0.8585,=0.9188,=0.9712,=1.0024,=1.3989,=0.8929,=1.1714,=1.2306,=1.3446,=1.3824,=1.5428,=0.0727,=0.0933,=0.0737,=0.0411,=137
="931069",中金300,2018-02-14,=-0.0009,=4940.4500,=-0.0128,=9.7585,=0.6261,=5.9518,=7.5085,=9.2778,=10.5081,=13.6164,=0.9941,=0.3567,=0.7377,=0.9203,=1.0981,=1.3585,=1.8328,=1.4132,=0.8749,=0.6656,=0.8617,=1.1126,=1.3227,=1.7542,=0.0767,=0.1056,=0.0771,=0.0389,=89
="399966",800证保,2012-12-21,=-0.0073,=5759.7300,=-0.1290,=9.7931,=0.0049,=9.4219,=13.7103,=15.9948,=19.7375,=27.1945,=1.2884,=0.1541,=1.0619,=1.3245,=1.6215,=2.0408,=2.4366,=1.8246,=0.5488,=1.1634,=1.5249,=1.7802,=2.0457,=2.5211,=0.1176,=0.1076,=0.0911,=0.0273,=169
="H30588",中证证保,2015-02-02,=-0.0073,=978.1500,=-0.1289,=9.8009,=0.0049,=9.4285,=13.6588,=16.0870,=19.5891,=27.6808,=1.2872,=0.1525,=1.0752,=1.3251,=1.6299,=2.0366,=2.4238,=1.8272,=0.5723,=1.1673,=1.5178,=1.7579,=2.0128,=2.5500,=0.1176,=0.1081,=0.0914,=0.0272,=465
="000968",300周期,2010-05-28,=-0.0070,=4357.3100,=-0.0421,=9.8732,=0.7136,=6.1174,=7.8172,=9.1556,=10.2896,=13.3562,=0.9835,=0.4326,=0.7021,=0.8484,=1.0110,=1.1785,=1.5550,=1.6288,=0.9666,=0.8459,=1.0834,=1.2650,=1.4731,=1.8297,=0.0764,=0.0962,=0.0777,=0.0346,=98
="399805",互联金融,2015-02-10,=-0.0163,=3372.5300,=-0.1238,=9.9580,=0.2208,=7.5943,=9.7864,=11.4833,=13.1628,=16.5816,=1.0365,=0.1772,=0.7644,=1.0527,=1.4317,=1.7306,=2.0317,=1.8536,=0.8640,=1.1667,=1.4082,=1.6147,=1.7834,=2.2175,=0.0834,=0.0942,=0.0809,=0.0329,=326
="H30356",800价值,2014-06-09,=0.0002,=6538.2600,=-0.0163,=9.9922,=0.8115,=6.4024,=7.6881,=9.0311,=9.9531,=13.4784,=0.9951,=0.5177,=0.7030,=0.8620,=0.9896,=1.1749,=1.6287,=1.1099,=0.8478,=0.5868,=0.7376,=0.8810,=1.0809,=1.3738,=0.0737,=0.0946,=0.0754,=0.0377,=31
="HSML25",恒生中国(香港上市)30指数,2003-01-20,=-0.0066,=9205.3900,=-0.0272,=10.0878,=0.7486,=5.7712,=7.9069,=9.0033,=10.2891,=13.0207,=1.1278,=0.6560,=0.7256,=0.9400,=1.0771,=1.2097,=1.5098,=1.7825,=0.8517,=0.9123,=1.1461,=1.4075,=1.7268,=2.4187,,=0.1056,,=0.0336,=264
="950090",50AH优选,2015-12-10,=-0.0004,=6102.2200,=-0.0132,=10.1999,=0.8923,=6.3188,=7.9040,=8.6325,=9.7942,=13.5010,=1.0988,=0.7239,=0.7914,=0.9484,=1.0270,=1.1246,=1.5403,=1.3747,=0.9723,=0.6574,=0.8467,=0.9489,=1.0571,=1.4553,,=0.1029,,=0.0361,=1997
="000042",上证央企,2009-03-30,=0.0027,=1766.0200,=-0.0250,=10.2188,=0.8517,=6.3284,=7.8863,=9.1448,=10.0431,=12.9577,=1.0097,=0.5686,=0.7230,=0.8871,=0.9896,=1.1137,=1.4812,=1.3221,=0.9872,=0.6569,=0.8569,=0.9755,=1.1319,=1.3891,=0.0740,=0.0970,=0.0773,=0.0360,=381
="399550",央视50,2012-06-06,=0.0022,=8297.2200,=0.0254,=10.2227,=0.8241,=6.8960,=8.2649,=9.2736,=10.1451,=13.0561,=1.0310,=0.2509,=0.8649,=1.0170,=1.2375,=1.4261,=1.8564,=2.1277,=0.9094,=1.3448,=1.6506,=1.8059,=2.0432,=2.5217,=0.0768,=0.1002,=0.0803,=0.0391,=2261
="932422",A500红利低波,2025-04-09,=0.0053,=3141.5600,=0.0124,=10.2791,=0.8373,=9.5190,=9.8757,=10.0975,=10.2482,=10.5846,=1.0549,=0.7341,=0.9943,=1.0295,=1.0441,=1.0586,=1.0978,=1.3266,=0.3016,=1.2431,=1.3098,=1.4371,=1.4750,=1.5336,=0.0682,,,=0.0407,=285
="000925",基本面50,2009-02-26,=0.0022,=4422.0600,=-0.0425,=10.2808,=0.8591,=6.2635,=7.9688,=9.0777,=10.0730,=12.7955,=1.0287,=0.4335,=0.7306,=0.9013,=1.0574,=1.1921,=1.5728,=1.1076,=0.8068,=0.6037,=0.7864,=0.9668,=1.1038,=1.4866,=0.0747,=0.0947,=0.0771,=0.0367,=4542
="930723",沪港深F100,2015-08-05,=0.0043,=5158.4514,=0.0131,=10.2995,=0.8414,=5.4557,=7.5729,=8.9920,=10.1525,=13.1279,=1.0325,=0.5712,=0.6469,=0.8477,=1.0095,=1.1158,=1.4626,=1.3267,=0.8758,=0.6039,=0.8635,=1.0747,=1.2833,=1.6654,,=0.0980,,=0.0377,=151
="HSCESI",恒生中国企业精明指数,2015-06-08,=-0.0079,=12585.3700,=-0.0202,=10.3272,=0.8348,=6.0524,=7.8757,=8.6173,=10.0139,=15.8114,=1.1098,=0.7190,=0.6924,=0.8918,=1.0013,=1.1579,=1.7191,=1.4480,=0.8126,=0.7846,=0.9946,=1.0839,=1.4344,=2.0876,,=0.1073,,=0.0337,=91
="399995",基建工程,2015-03-12,=0.0004,=4069.7500,=0.0418,=10.3713,=0.7656,=5.8673,=7.3439,=8.2803,=11.7996,=18.8590,=0.7173,=0.1545,=0.5815,=0.7312,=0.9063,=1.4396,=2.1834,=0.1986,=0.4215,=0.1368,=0.1788,=0.2055,=0.3541,=0.5478,=0.0444,=0.0704,=0.0520,=0.0250,=2686
="HSCEI",恒生中国企业指数,1994-08-08,=-0.0079,=8732.6300,=-0.0203,=10.3802,=0.8381,=6.0524,=7.8795,=8.6352,=10.0449,=15.8114,=1.1142,=0.7225,=0.6924,=0.8914,=1.0035,=1.1595,=1.7191,=1.4539,=0.8137,=0.7849,=0.9953,=1.0839,=1.4384,=2.0876,,=0.1073,,=0.0335,=4737
="932305",智选高股息,2024-09-30,=0.0032,=12172.9900,=0.0908,=10.3872,=0.9973,=7.0143,=7.4717,=8.3154,=9.3027,=10.4630,=1.1022,=0.9016,=0.8750,=0.9214,=1.0484,=1.0859,=1.1675,=0.8388,=0.6064,=0.7106,=0.7297,=0.7897,=1.2772,=1.3342,=0.0812,=0.1049,=0.0838,=0.0488,=269
="000806",消费服务,2012-02-10,=0.0004,=8090.1002,=-0.0396,=10.4399,=0.3700,=8.8952,=10.0097,=10.8055,=11.8704,=17.0971,=1.1359,=0.1038,=1.0009,=1.2005,=1.3536,=1.5460,=2.0145,=2.2519,=0.6770,=1.6526,=1.9444,=2.1139,=2.3803,=3.0032,=0.0838,=0.1036,=0.0833,=0.0355,=416
="931375",300质量低波,2019-11-25,=-0.0041,=17127.7700,=0.0100,=10.4797,=0.4140,=6.4946,=8.1398,=11.4798,=13.5720,=22.0532,=1.3377,=0.4089,=0.8054,=1.0794,=1.5668,=2.0805,=3.3245,=1.8387,=0.6388,=1.0044,=1.3208,=1.6632,=2.0957,=2.5370,=0.0993,=0.1354,=0.0949,=0.0309,=110
="932450",香港现金流,2025-02-28,=-0.0107,=1969.4000,=-0.0205,=10.4802,=0.9117,=6.6300,=8.0037,=9.7514,=10.2544,=10.7140,=0.8475,=0.0495,=0.8268,=0.8684,=1.2105,=1.2939,=1.5038,=0.5171,=0.0318,=0.5032,=0.5354,=0.9165,=1.0539,=1.2561,,,,=0.0420,=6
="932153",港股通价值策略,2025-04-30,=-0.0037,=1131.9600,=0.0773,=10.5164,=0.8921,=8.1696,=9.6368,=10.1065,=10.3897,=10.9237,=0.9177,=0.9087,=0.7012,=0.8313,=0.8810,=0.9022,=0.9365,=1.0640,=0.8008,=0.8168,=0.9621,=1.0300,=1.0640,=1.1126,,,,=0.0406,=8
="932431",300质量,2025-03-18,=0.0017,=2040.5000,=-0.0029,=10.5415,=0.9963,=9.4685,=9.9660,=10.1351,=10.2991,=10.5549,=1.1463,=0.8052,=1.0727,=1.1138,=1.1313,=1.1461,=1.1853,=2.2508,=0.8240,=2.0194,=2.1532,=2.2037,=2.2448,=2.3259,=0.0794,,,=0.0350,=5
="399371",国证价值,2010-01-04,=0.0006,=7320.5900,=0.0163,=10.5782,=0.8286,=6.4728,=7.8356,=9.0971,=10.4007,=13.0475,=1.0383,=0.5781,=0.7249,=0.8967,=1.0117,=1.2365,=1.5675,=1.1039,=0.8092,=0.5764,=0.7536,=0.8693,=1.0962,=1.3812,=0.0736,=0.0927,=0.0763,=0.0378,=123
